frame,x,y,dx,dy,team
290,61.170888671875,49.1317236328125,1.1697753906249986,1.8929931640625028,2
300,60.5140234375,49.364091796875,-0.6568652343749974,0.23236816406249972,2
500,80.2184130859375,16.99133544921875,0.0,0.0,2
50,77.4950146484375,49.0260986328125,0.0,0.0,2
60,77.20291015625,45.471064453125,-0.2921044921875051,-3.555034179687496,2
70,77.7686474609375,40.8684375,0.5657373046875023,-4.602626953125004,2
80,77.8960986328125,35.713215332031254,0.12745117187499488,-5.155222167968745,1
90,78.863662109375,30.83502197265625,0.9675634765625034,-4.878193359375004,1
100,79.947822265625,23.97413818359375,1.0841601562500074,-6.860883789062498,1
110,79.880068359375,26.03169921875,-0.06775390625000455,2.0575610351562474,1
120,80.69212890625,18.97465087890625,0.8120605468750028,-7.05704833984375,1
50,67.288798828125,62.195537109375,0.0,0.0,2
60,76.9419970703125,52.4031396484375,0.0,0.0,1
60,50.9747802734375,57.594140625,0.0,0.0,1
60,60.9858154296875,58.252646484375,0.0,0.0,1
80,60.4232421875,52.793950195312505,-0.5625732421874972,-5.458696289062495,1
220,59.855830078125,47.265673828125,-0.5674121093749989,-5.528276367187502,1
430,80.3546728515625,23.35478759765625,0.0,0.0,1
440,80.41216308593751,24.31517578125,0.05749023437500966,0.96038818359375,1
70,68.52111328125,40.17588623046875,0.0,0.0,2
100,68.79439453125,48.14819824218751,0.2732812500000108,7.972312011718763,2
170,68.0954541015625,47.6534765625,-0.6989404296875108,-0.49472167968750824,2
180,68.612841796875,50.7766064453125,0.5173876953125074,3.123129882812499,2
70,52.19671875,56.52126953125,0.0,0.0,1
130,50.4753369140625,49.865,-1.7213818359374997,-6.656269531249997,1
240,50.502734375,47.284453125,0.027397460937500284,-2.580546875000003,1
480,73.55631347656251,17.11334228515625,0.0,0.0,1
490,73.74895507812501,15.244454345703126,0.19264160156249943,-1.8688879394531241,1
70,71.57744140625,37.553017578125,0.0,0.0,1
70,69.169658203125,62.149799804687504,0.0,0.0,1
80,73.6524365234375,30.25504150390625,0.0,0.0,1
80,48.259462890625,51.406240234375,0.0,0.0,1
90,47.490361328125,51.37716796875,-0.7691015625000048,-0.029072265624996874,1
420,69.6401025390625,17.4987109375,0.0,0.0,1
90,76.0947900390625,24.42626708984375,0.0,0.0,1
100,77.65897460937501,18.1562841796875,1.5641845703125057,-6.269982910156251,1
110,78.8319873046875,11.173968505859376,1.1730126953124937,-6.982315673828124,1
100,73.257666015625,49.4225244140625,0.0,0.0,2
110,70.51158203125,62.008662109375,0.0,0.0,2
120,70.32833984375,62.0279345703125,-0.18324218749999943,0.01927246093750057,1
110,51.3334716796875,37.69159912109375,0.0,0.0,1
110,40.51355224609375,35.80416748046875,0.0,0.0,2
120,42.704609375,38.49733642578125,0.0,0.0,1
120,71.9250439453125,39.27009521484375,0.0,0.0,1
120,70.247470703125,43.7335595703125,0.0,0.0,1
130,73.819033203125,55.4106591796875,0.0,0.0,2
140,73.80060546875,61.662734375,-0.018427734374995453,6.2520751953125,2
150,73.1857568359375,61.72740234375,-0.6148486328125102,0.06466796875000114,2
170,72.87247558593751,61.7603515625,-0.31328124999998863,0.03294921874999801,2
130,66.7252490234375,62.40689453125,0.0,0.0,1
130,53.56806640625,34.90368896484375,0.0,0.0,1
140,52.91103515625,35.0655908203125,-0.6570312499999957,0.16190185546874858,2
130,46.88241210937501,17.2490087890625,0.0,0.0,1
130,54.271708984375,63.7167138671875,0.0,0.0,1
150,54.57060546875,63.567685546875005,0.2988964843749997,-0.14902832031249602,1
260,54.59890625,63.6822998046875,0.02830078124999602,0.11461425781249801,2
140,56.311669921875,60.5493359375,0.0,0.0,2
260,52.7589599609375,49.98287109375,-3.5527099609374986,-10.566464843749998,2
140,54.0108935546875,57.338750000000005,0.0,0.0,2
150,55.421220703125,62.774091796875,1.4103271484375028,5.435341796874994,2
260,55.19814453125,62.819697265625,-0.22307617187500028,0.04560546875000426,2
270,55.6376806640625,63.573046875,0.43953613281249915,0.7533496093750003,2
140,60.1923681640625,47.971196289062505,0.0,0.0,1
160,58.6297705078125,44.93806640625,-1.5625976562499986,-3.033129882812503,1
200,56.9204296875,35.655117187500004,-1.7093408203125051,-9.282949218749998,1
140,78.04070312500001,47.3862841796875,0.0,0.0,1
150,77.5092578125,51.745673828125,-0.5314453125000114,4.359389648437499,1
150,77.0196337890625,44.7433935546875,0.0,0.0,1
150,57.325712890625,42.5298486328125,0.0,0.0,1
180,56.888515625,38.3061865234375,-0.4371972656250023,-4.223662109374999,1
230,61.2928857421875,15.929954833984375,0.0,0.0,1
250,62.84529296875,29.3080029296875,1.5524072265625009,13.378048095703125,1
160,53.11021484375,63.8009326171875,0.0,0.0,1
280,53.0811083984375,63.84193359375,-0.029106445312500284,0.04100097656250057,1
170,71.68123046875,53.3043994140625,0.0,0.0,1
